experiment_dir,dataset,encoder,method,train_per_class,epochs_config,epoch_result,acc,mean_gap,split,keep_recommendation,result_path,args_path,log_path
random_adapter_full_dim192_wide_class50/8_t008_lp0p000116012_lb4p6187em05_la0p000406938_ad0p135617_wd6p325em07,cifar10,vim,vim adapter,50,20,14,0.9346,0.11500724926590919,test,index_only,random_adapter_full_dim192_wide_class50/8_t008_lp0p000116012_lb4p6187em05_la0p000406938_ad0p135617_wd6p325em07/args/t008_lp0p000116012_lb4p6187em05_la0p000406938_ad0p135617_wd6p325em07_cifar10_final_test_result.json,random_adapter_full_dim192_wide_class50/8_t008_lp0p000116012_lb4p6187em05_la0p000406938_ad0p135617_wd6p325em07/args/t008_lp0p000116012_lb4p6187em05_la0p000406938_ad0p135617_wd6p325em07_args.json,random_adapter_full_dim192_wide_class50/8_t008_lp0p000116012_lb4p6187em05_la0p000406938_ad0p135617_wd6p325em07/log/t008_lp0p000116012_lb4p6187em05_la0p000406938_ad0p135617_wd6p325em07_train_log.csv
random_adapter_full_dim192_wide_class50/9_t009_lp0p000116012_lb2p51082em06_la1p03449em05_ad0p275424_wd5p3701em07,cifar10,vim,vim adapter,50,20,20,0.9244,0.09802986159920693,test,index_only,random_adapter_full_dim192_wide_class50/9_t009_lp0p000116012_lb2p51082em06_la1p03449em05_ad0p275424_wd5p3701em07/args/t009_lp0p000116012_lb2p51082em06_la1p03449em05_ad0p275424_wd5p3701em07_cifar10_final_test_result.json,random_adapter_full_dim192_wide_class50/9_t009_lp0p000116012_lb2p51082em06_la1p03449em05_ad0p275424_wd5p3701em07/args/t009_lp0p000116012_lb2p51082em06_la1p03449em05_ad0p275424_wd5p3701em07_args.json,random_adapter_full_dim192_wide_class50/9_t009_lp0p000116012_lb2p51082em06_la1p03449em05_ad0p275424_wd5p3701em07/log/t009_lp0p000116012_lb2p51082em06_la1p03449em05_ad0p275424_wd5p3701em07_train_log.csv
random_adapter_full_dim96_wide_class50/10_t010_lp0p000301786_lb8p27621em06_la0p000137241_ad0p0489289_wd6p61701em07,cifar10,vim,vim adapter,50,30,23,0.9426,0.0770085833966732,test,index_only,random_adapter_full_dim96_wide_class50/10_t010_lp0p000301786_lb8p27621em06_la0p000137241_ad0p0489289_wd6p61701em07/args/t010_lp0p000301786_lb8p27621em06_la0p000137241_ad0p0489289_wd6p61701em07_cifar10_final_test_result.json,random_adapter_full_dim96_wide_class50/10_t010_lp0p000301786_lb8p27621em06_la0p000137241_ad0p0489289_wd6p61701em07/args/t010_lp0p000301786_lb8p27621em06_la0p000137241_ad0p0489289_wd6p61701em07_args.json,random_adapter_full_dim96_wide_class50/10_t010_lp0p000301786_lb8p27621em06_la0p000137241_ad0p0489289_wd6p61701em07/log/t010_lp0p000301786_lb8p27621em06_la0p000137241_ad0p0489289_wd6p61701em07_train_log.csv
random_adapter_full_dim96_wide_class50/11_t011_lp0p000233009_lb8p75372em06_la0p000135043_ad0p26775_wd0,cifar10,vim,vim adapter,50,30,30,0.9454,0.07869189009070396,test,index_only,random_adapter_full_dim96_wide_class50/11_t011_lp0p000233009_lb8p75372em06_la0p000135043_ad0p26775_wd0/args/t011_lp0p000233009_lb8p75372em06_la0p000135043_ad0p26775_wd0_cifar10_final_test_result.json,random_adapter_full_dim96_wide_class50/11_t011_lp0p000233009_lb8p75372em06_la0p000135043_ad0p26775_wd0/args/t011_lp0p000233009_lb8p75372em06_la0p000135043_ad0p26775_wd0_args.json,random_adapter_full_dim96_wide_class50/11_t011_lp0p000233009_lb8p75372em06_la0p000135043_ad0p26775_wd0/log/t011_lp0p000233009_lb8p75372em06_la0p000135043_ad0p26775_wd0_train_log.csv
random_adapter_full_dim96_wide_class50/12_t012_lp0p000181208_lb4p05415em06_la1p15249em05_ad0p152851_wd1p63801em07,cifar10,vim,vim adapter,50,30,28,0.9368,0.0797540932893753,test,index_only,random_adapter_full_dim96_wide_class50/12_t012_lp0p000181208_lb4p05415em06_la1p15249em05_ad0p152851_wd1p63801em07/args/t012_lp0p000181208_lb4p05415em06_la1p15249em05_ad0p152851_wd1p63801em07_cifar10_final_test_result.json,random_adapter_full_dim96_wide_class50/12_t012_lp0p000181208_lb4p05415em06_la1p15249em05_ad0p152851_wd1p63801em07/args/t012_lp0p000181208_lb4p05415em06_la1p15249em05_ad0p152851_wd1p63801em07_args.json,random_adapter_full_dim96_wide_class50/12_t012_lp0p000181208_lb4p05415em06_la1p15249em05_ad0p152851_wd1p63801em07/log/t012_lp0p000181208_lb4p05415em06_la1p15249em05_ad0p152851_wd1p63801em07_train_log.csv
random_adapter_full_dim96_wide_class50/13_t013_lp0p000356757_lb2p93683em06_la1p30799em05_ad0p0984844_wd4p3064em08,cifar10,vim,vim adapter,50,30,28,0.9352,0.07139935977756977,test,index_only,random_adapter_full_dim96_wide_class50/13_t013_lp0p000356757_lb2p93683em06_la1p30799em05_ad0p0984844_wd4p3064em08/args/t013_lp0p000356757_lb2p93683em06_la1p30799em05_ad0p0984844_wd4p3064em08_cifar10_final_test_result.json,random_adapter_full_dim96_wide_class50/13_t013_lp0p000356757_lb2p93683em06_la1p30799em05_ad0p0984844_wd4p3064em08/args/t013_lp0p000356757_lb2p93683em06_la1p30799em05_ad0p0984844_wd4p3064em08_args.json,random_adapter_full_dim96_wide_class50/13_t013_lp0p000356757_lb2p93683em06_la1p30799em05_ad0p0984844_wd4p3064em08/log/t013_lp0p000356757_lb2p93683em06_la1p30799em05_ad0p0984844_wd4p3064em08_train_log.csv
random_adapter_full_dim96_wide_class50/14_t014_lp0p000180303_lb3p69655em05_la0p000213121_ad0p142235_wd4p4429em07,cifar10,vim,vim adapter,50,30,30,0.9542,0.08314009606838227,test,index_only,random_adapter_full_dim96_wide_class50/14_t014_lp0p000180303_lb3p69655em05_la0p000213121_ad0p142235_wd4p4429em07/args/t014_lp0p000180303_lb3p69655em05_la0p000213121_ad0p142235_wd4p4429em07_cifar10_final_test_result.json,random_adapter_full_dim96_wide_class50/14_t014_lp0p000180303_lb3p69655em05_la0p000213121_ad0p142235_wd4p4429em07/args/t014_lp0p000180303_lb3p69655em05_la0p000213121_ad0p142235_wd4p4429em07_args.json,random_adapter_full_dim96_wide_class50/14_t014_lp0p000180303_lb3p69655em05_la0p000213121_ad0p142235_wd4p4429em07/log/t014_lp0p000180303_lb3p69655em05_la0p000213121_ad0p142235_wd4p4429em07_train_log.csv
random_adapter_full_dim96_wide_class50/15_t015_lp5p26844em05_lb1p51389em06_la0p000278432_ad0p161657_wd4p6547em09,cifar10,vim,vim adapter,50,30,30,0.927,0.0758374199271202,test,index_only,random_adapter_full_dim96_wide_class50/15_t015_lp5p26844em05_lb1p51389em06_la0p000278432_ad0p161657_wd4p6547em09/args/t015_lp5p26844em05_lb1p51389em06_la0p000278432_ad0p161657_wd4p6547em09_cifar10_final_test_result.json,random_adapter_full_dim96_wide_class50/15_t015_lp5p26844em05_lb1p51389em06_la0p000278432_ad0p161657_wd4p6547em09/args/t015_lp5p26844em05_lb1p51389em06_la0p000278432_ad0p161657_wd4p6547em09_args.json,random_adapter_full_dim96_wide_class50/15_t015_lp5p26844em05_lb1p51389em06_la0p000278432_ad0p161657_wd4p6547em09/log/t015_lp5p26844em05_lb1p51389em06_la0p000278432_ad0p161657_wd4p6547em09_train_log.csv
random_adapter_full_dim96_wide_class50/16_t016_lp7p10039em05_lb2p46968em05_la7p80392em05_ad0p133357_wd1p00967em07,cifar10,vim,vim adapter,50,30,30,0.9512,0.09326146915555,test,index_only,random_adapter_full_dim96_wide_class50/16_t016_lp7p10039em05_lb2p46968em05_la7p80392em05_ad0p133357_wd1p00967em07/args/t016_lp7p10039em05_lb2p46968em05_la7p80392em05_ad0p133357_wd1p00967em07_cifar10_final_test_result.json,random_adapter_full_dim96_wide_class50/16_t016_lp7p10039em05_lb2p46968em05_la7p80392em05_ad0p133357_wd1p00967em07/args/t016_lp7p10039em05_lb2p46968em05_la7p80392em05_ad0p133357_wd1p00967em07_args.json,random_adapter_full_dim96_wide_class50/16_t016_lp7p10039em05_lb2p46968em05_la7p80392em05_ad0p133357_wd1p00967em07/log/t016_lp7p10039em05_lb2p46968em05_la7p80392em05_ad0p133357_wd1p00967em07_train_log.csv
random_adapter_full_dim96_wide_class50/17_t017_lp0p000115022_lb1p49727em06_la1p72192em05_ad0p336664_wd3p31994em07,cifar10,vim,vim adapter,50,30,30,0.9278,0.0763174507766962,test,index_only,random_adapter_full_dim96_wide_class50/17_t017_lp0p000115022_lb1p49727em06_la1p72192em05_ad0p336664_wd3p31994em07/args/t017_lp0p000115022_lb1p49727em06_la1p72192em05_ad0p336664_wd3p31994em07_cifar10_final_test_result.json,random_adapter_full_dim96_wide_class50/17_t017_lp0p000115022_lb1p49727em06_la1p72192em05_ad0p336664_wd3p31994em07/args/t017_lp0p000115022_lb1p49727em06_la1p72192em05_ad0p336664_wd3p31994em07_args.json,random_adapter_full_dim96_wide_class50/17_t017_lp0p000115022_lb1p49727em06_la1p72192em05_ad0p336664_wd3p31994em07/log/t017_lp0p000115022_lb1p49727em06_la1p72192em05_ad0p336664_wd3p31994em07_train_log.csv
random_adapter_full_dim96_wide_class50/18_t018_lp9p22232em05_lb8p67666em05_la0p000360996_ad0p250912_wd6p29258em07,cifar10,vim,vim adapter,50,30,13,0.9426,0.09001980647444725,test,index_only,random_adapter_full_dim96_wide_class50/18_t018_lp9p22232em05_lb8p67666em05_la0p000360996_ad0p250912_wd6p29258em07/args/t018_lp9p22232em05_lb8p67666em05_la0p000360996_ad0p250912_wd6p29258em07_cifar10_final_test_result.json,random_adapter_full_dim96_wide_class50/18_t018_lp9p22232em05_lb8p67666em05_la0p000360996_ad0p250912_wd6p29258em07/args/t018_lp9p22232em05_lb8p67666em05_la0p000360996_ad0p250912_wd6p29258em07_args.json,random_adapter_full_dim96_wide_class50/18_t018_lp9p22232em05_lb8p67666em05_la0p000360996_ad0p250912_wd6p29258em07/log/t018_lp9p22232em05_lb8p67666em05_la0p000360996_ad0p250912_wd6p29258em07_train_log.csv
random_adapter_full_dim96_wide_class50/19_t019_lp6p24253em05_lb6p38565em05_la8p15742em05_ad0p0708272_wd1p22734em08,cifar10,vim,vim adapter,50,30,29,0.9486,0.09315470531582833,test,index_only,random_adapter_full_dim96_wide_class50/19_t019_lp6p24253em05_lb6p38565em05_la8p15742em05_ad0p0708272_wd1p22734em08/args/t019_lp6p24253em05_lb6p38565em05_la8p15742em05_ad0p0708272_wd1p22734em08_cifar10_final_test_result.json,random_adapter_full_dim96_wide_class50/19_t019_lp6p24253em05_lb6p38565em05_la8p15742em05_ad0p0708272_wd1p22734em08/args/t019_lp6p24253em05_lb6p38565em05_la8p15742em05_ad0p0708272_wd1p22734em08_args.json,random_adapter_full_dim96_wide_class50/19_t019_lp6p24253em05_lb6p38565em05_la8p15742em05_ad0p0708272_wd1p22734em08/log/t019_lp6p24253em05_lb6p38565em05_la8p15742em05_ad0p0708272_wd1p22734em08_train_log.csv
random_adapter_full_dim96_wide_class50/1_t001_lp0p00036105_lb2p48162em05_la1p54296em05_ad0p341468_wd5p69526em08,cifar10,vim,vim adapter,50,30,30,0.9494,0.07194611765444278,test,index_only,random_adapter_full_dim96_wide_class50/1_t001_lp0p00036105_lb2p48162em05_la1p54296em05_ad0p341468_wd5p69526em08/args/t001_lp0p00036105_lb2p48162em05_la1p54296em05_ad0p341468_wd5p69526em08_cifar10_final_test_result.json,random_adapter_full_dim96_wide_class50/1_t001_lp0p00036105_lb2p48162em05_la1p54296em05_ad0p341468_wd5p69526em08/args/t001_lp0p00036105_lb2p48162em05_la1p54296em05_ad0p341468_wd5p69526em08_args.json,random_adapter_full_dim96_wide_class50/1_t001_lp0p00036105_lb2p48162em05_la1p54296em05_ad0p341468_wd5p69526em08/log/t001_lp0p00036105_lb2p48162em05_la1p54296em05_ad0p341468_wd5p69526em08_train_log.csv
random_adapter_full_dim96_wide_class50/20_t020_lp7p51178em05_lb5p16688em05_la0p000328881_ad0p251812_wd2p07433em07,cifar10,vim,vim adapter,50,30,27,0.9532,0.0949262835085392,test,index_only,random_adapter_full_dim96_wide_class50/20_t020_lp7p51178em05_lb5p16688em05_la0p000328881_ad0p251812_wd2p07433em07/args/t020_lp7p51178em05_lb5p16688em05_la0p000328881_ad0p251812_wd2p07433em07_cifar10_final_test_result.json,random_adapter_full_dim96_wide_class50/20_t020_lp7p51178em05_lb5p16688em05_la0p000328881_ad0p251812_wd2p07433em07/args/t020_lp7p51178em05_lb5p16688em05_la0p000328881_ad0p251812_wd2p07433em07_args.json,random_adapter_full_dim96_wide_class50/20_t020_lp7p51178em05_lb5p16688em05_la0p000328881_ad0p251812_wd2p07433em07/log/t020_lp7p51178em05_lb5p16688em05_la0p000328881_ad0p251812_wd2p07433em07_train_log.csv
random_adapter_full_dim96_wide_class50/21_t021_lp0p000191897_lb1p99385em05_la1p47533em05_ad0p145533_wd3p23024em07,cifar10,vim,vim adapter,50,30,23,0.951,0.08564412221312523,test,index_only,random_adapter_full_dim96_wide_class50/21_t021_lp0p000191897_lb1p99385em05_la1p47533em05_ad0p145533_wd3p23024em07/args/t021_lp0p000191897_lb1p99385em05_la1p47533em05_ad0p145533_wd3p23024em07_cifar10_final_test_result.json,random_adapter_full_dim96_wide_class50/21_t021_lp0p000191897_lb1p99385em05_la1p47533em05_ad0p145533_wd3p23024em07/args/t021_lp0p000191897_lb1p99385em05_la1p47533em05_ad0p145533_wd3p23024em07_args.json,random_adapter_full_dim96_wide_class50/21_t021_lp0p000191897_lb1p99385em05_la1p47533em05_ad0p145533_wd3p23024em07/log/t021_lp0p000191897_lb1p99385em05_la1p47533em05_ad0p145533_wd3p23024em07_train_log.csv
random_adapter_full_dim96_wide_class50/22_t022_lp0p000155941_lb4p56796em06_la1p94558em05_ad0p036191_wd0,cifar10,vim,vim adapter,50,30,28,0.9382,0.08131040818989277,test,index_only,random_adapter_full_dim96_wide_class50/22_t022_lp0p000155941_lb4p56796em06_la1p94558em05_ad0p036191_wd0/args/t022_lp0p000155941_lb4p56796em06_la1p94558em05_ad0p036191_wd0_cifar10_final_test_result.json,random_adapter_full_dim96_wide_class50/22_t022_lp0p000155941_lb4p56796em06_la1p94558em05_ad0p036191_wd0/args/t022_lp0p000155941_lb4p56796em06_la1p94558em05_ad0p036191_wd0_args.json,random_adapter_full_dim96_wide_class50/22_t022_lp0p000155941_lb4p56796em06_la1p94558em05_ad0p036191_wd0/log/t022_lp0p000155941_lb4p56796em06_la1p94558em05_ad0p036191_wd0_train_log.csv
random_adapter_full_dim96_wide_class50/23_t023_lp0p000420814_lb1p45252em05_la4p94014em05_ad0p20682_wd4p81251em09,cifar10,vim,vim adapter,50,30,23,0.9484,0.07249292135238647,test,index_only,random_adapter_full_dim96_wide_class50/23_t023_lp0p000420814_lb1p45252em05_la4p94014em05_ad0p20682_wd4p81251em09/args/t023_lp0p000420814_lb1p45252em05_la4p94014em05_ad0p20682_wd4p81251em09_cifar10_final_test_result.json,random_adapter_full_dim96_wide_class50/23_t023_lp0p000420814_lb1p45252em05_la4p94014em05_ad0p20682_wd4p81251em09/args/t023_lp0p000420814_lb1p45252em05_la4p94014em05_ad0p20682_wd4p81251em09_args.json,random_adapter_full_dim96_wide_class50/23_t023_lp0p000420814_lb1p45252em05_la4p94014em05_ad0p20682_wd4p81251em09/log/t023_lp0p000420814_lb1p45252em05_la4p94014em05_ad0p20682_wd4p81251em09_train_log.csv
random_adapter_full_dim96_wide_class50/24_t024_lp0p000454495_lb9p21737em06_la0p00036768_ad0p0289555_wd0,cifar10,vim,vim adapter,50,30,25,0.943,0.0710478775203228,test,index_only,random_adapter_full_dim96_wide_class50/24_t024_lp0p000454495_lb9p21737em06_la0p00036768_ad0p0289555_wd0/args/t024_lp0p000454495_lb9p21737em06_la0p00036768_ad0p0289555_wd0_cifar10_final_test_result.json,random_adapter_full_dim96_wide_class50/24_t024_lp0p000454495_lb9p21737em06_la0p00036768_ad0p0289555_wd0/args/t024_lp0p000454495_lb9p21737em06_la0p00036768_ad0p0289555_wd0_args.json,random_adapter_full_dim96_wide_class50/24_t024_lp0p000454495_lb9p21737em06_la0p00036768_ad0p0289555_wd0/log/t024_lp0p000454495_lb9p21737em06_la0p00036768_ad0p0289555_wd0_train_log.csv
random_adapter_full_dim96_wide_class50/2_t002_lp6p71558em05_lb7p95741em06_la5p51564em05_ad0p324368_wd1p39398em06,cifar10,vim,vim adapter,50,30,30,0.9438,0.08504985347390175,test,index_only,random_adapter_full_dim96_wide_class50/2_t002_lp6p71558em05_lb7p95741em06_la5p51564em05_ad0p324368_wd1p39398em06/args/t002_lp6p71558em05_lb7p95741em06_la5p51564em05_ad0p324368_wd1p39398em06_cifar10_final_test_result.json,random_adapter_full_dim96_wide_class50/2_t002_lp6p71558em05_lb7p95741em06_la5p51564em05_ad0p324368_wd1p39398em06/args/t002_lp6p71558em05_lb7p95741em06_la5p51564em05_ad0p324368_wd1p39398em06_args.json,random_adapter_full_dim96_wide_class50/2_t002_lp6p71558em05_lb7p95741em06_la5p51564em05_ad0p324368_wd1p39398em06/log/t002_lp6p71558em05_lb7p95741em06_la5p51564em05_ad0p324368_wd1p39398em06_train_log.csv
random_adapter_full_dim96_wide_class50/3_t003_lp0p000138798_lb2p84759em06_la0p000128579_ad0p022336_wd1p95455em06,cifar10,vim,vim adapter,50,30,30,0.9354,0.07990051209926605,test,index_only,random_adapter_full_dim96_wide_class50/3_t003_lp0p000138798_lb2p84759em06_la0p000128579_ad0p022336_wd1p95455em06/args/t003_lp0p000138798_lb2p84759em06_la0p000128579_ad0p022336_wd1p95455em06_cifar10_final_test_result.json,random_adapter_full_dim96_wide_class50/3_t003_lp0p000138798_lb2p84759em06_la0p000128579_ad0p022336_wd1p95455em06/args/t003_lp0p000138798_lb2p84759em06_la0p000128579_ad0p022336_wd1p95455em06_args.json,random_adapter_full_dim96_wide_class50/3_t003_lp0p000138798_lb2p84759em06_la0p000128579_ad0p022336_wd1p95455em06/log/t003_lp0p000138798_lb2p84759em06_la0p000128579_ad0p022336_wd1p95455em06_train_log.csv
random_adapter_full_dim96_wide_class50/4_t004_lp0p000286456_lb5p11743em06_la0p000873768_ad0p312592_wd3p36246em07,cifar10,vim,vim adapter,50,30,30,0.9418,0.07563728503882886,test,index_only,random_adapter_full_dim96_wide_class50/4_t004_lp0p000286456_lb5p11743em06_la0p000873768_ad0p312592_wd3p36246em07/args/t004_lp0p000286456_lb5p11743em06_la0p000873768_ad0p312592_wd3p36246em07_cifar10_final_test_result.json,random_adapter_full_dim96_wide_class50/4_t004_lp0p000286456_lb5p11743em06_la0p000873768_ad0p312592_wd3p36246em07/args/t004_lp0p000286456_lb5p11743em06_la0p000873768_ad0p312592_wd3p36246em07_args.json,random_adapter_full_dim96_wide_class50/4_t004_lp0p000286456_lb5p11743em06_la0p000873768_ad0p312592_wd3p36246em07/log/t004_lp0p000286456_lb5p11743em06_la0p000873768_ad0p312592_wd3p36246em07_train_log.csv
random_adapter_full_dim96_wide_class50/5_t005_lp0p000146451_lb1p22351em06_la2p03507em05_ad0p239067_wd6p00558em09,cifar10,vim,vim adapter,50,30,30,0.9244,0.07515524215996265,test,index_only,random_adapter_full_dim96_wide_class50/5_t005_lp0p000146451_lb1p22351em06_la2p03507em05_ad0p239067_wd6p00558em09/args/t005_lp0p000146451_lb1p22351em06_la2p03507em05_ad0p239067_wd6p00558em09_cifar10_final_test_result.json,random_adapter_full_dim96_wide_class50/5_t005_lp0p000146451_lb1p22351em06_la2p03507em05_ad0p239067_wd6p00558em09/args/t005_lp0p000146451_lb1p22351em06_la2p03507em05_ad0p239067_wd6p00558em09_args.json,random_adapter_full_dim96_wide_class50/5_t005_lp0p000146451_lb1p22351em06_la2p03507em05_ad0p239067_wd6p00558em09/log/t005_lp0p000146451_lb1p22351em06_la2p03507em05_ad0p239067_wd6p00558em09_train_log.csv
random_adapter_full_dim96_wide_class50/6_t006_lp0p000105875_lb5p50705em06_la8p69184em05_ad0p066315_wd7p41377em06,cifar10,vim,vim adapter,50,30,30,0.9416,0.08351385518908501,test,index_only,random_adapter_full_dim96_wide_class50/6_t006_lp0p000105875_lb5p50705em06_la8p69184em05_ad0p066315_wd7p41377em06/args/t006_lp0p000105875_lb5p50705em06_la8p69184em05_ad0p066315_wd7p41377em06_cifar10_final_test_result.json,random_adapter_full_dim96_wide_class50/6_t006_lp0p000105875_lb5p50705em06_la8p69184em05_ad0p066315_wd7p41377em06/args/t006_lp0p000105875_lb5p50705em06_la8p69184em05_ad0p066315_wd7p41377em06_args.json,random_adapter_full_dim96_wide_class50/6_t006_lp0p000105875_lb5p50705em06_la8p69184em05_ad0p066315_wd7p41377em06/log/t006_lp0p000105875_lb5p50705em06_la8p69184em05_ad0p066315_wd7p41377em06_train_log.csv
random_adapter_full_dim96_wide_class50/7_t007_lp0p000149512_lb2p84327em06_la0p000218589_ad0p153003_wd0,cifar10,vim,vim adapter,50,30,30,0.9368,0.08008915521204471,test,index_only,random_adapter_full_dim96_wide_class50/7_t007_lp0p000149512_lb2p84327em06_la0p000218589_ad0p153003_wd0/args/t007_lp0p000149512_lb2p84327em06_la0p000218589_ad0p153003_wd0_cifar10_final_test_result.json,random_adapter_full_dim96_wide_class50/7_t007_lp0p000149512_lb2p84327em06_la0p000218589_ad0p153003_wd0/args/t007_lp0p000149512_lb2p84327em06_la0p000218589_ad0p153003_wd0_args.json,random_adapter_full_dim96_wide_class50/7_t007_lp0p000149512_lb2p84327em06_la0p000218589_ad0p153003_wd0/log/t007_lp0p000149512_lb2p84327em06_la0p000218589_ad0p153003_wd0_train_log.csv
random_adapter_full_dim96_wide_class50/8_t008_lp0p000102645_lb4p6187em05_la0p000406938_ad0p135617_wd6p325em07,cifar10,vim,vim adapter,50,30,30,0.9512,0.09045843109488487,test,index_only,random_adapter_full_dim96_wide_class50/8_t008_lp0p000102645_lb4p6187em05_la0p000406938_ad0p135617_wd6p325em07/args/t008_lp0p000102645_lb4p6187em05_la0p000406938_ad0p135617_wd6p325em07_cifar10_final_test_result.json,random_adapter_full_dim96_wide_class50/8_t008_lp0p000102645_lb4p6187em05_la0p000406938_ad0p135617_wd6p325em07/args/t008_lp0p000102645_lb4p6187em05_la0p000406938_ad0p135617_wd6p325em07_args.json,random_adapter_full_dim96_wide_class50/8_t008_lp0p000102645_lb4p6187em05_la0p000406938_ad0p135617_wd6p325em07/log/t008_lp0p000102645_lb4p6187em05_la0p000406938_ad0p135617_wd6p325em07_train_log.csv
